term,feature_type,suggested_target,count_UP,count_NEUTRAL,count_DOWN,total_docfreq,purity,coverage,ambiguity,ambiguity_label,log_odds_z_UP,chi2_UP,mi_UP,log_odds_z_NEUTRAL,chi2_NEUTRAL,mi_NEUTRAL,log_odds_z_DOWN,chi2_DOWN,mi_DOWN,max_abs_log_odds_z,max_chi2,max_mi,suggested_bucket,context_rule_hint,l1_coef_UP,l1_coef_NEUTRAL,l1_coef_DOWN,l1_available
指纹,char,UP,3,3,1,7,0.4286,3,3,NEUTRAL,0.3739,0.2867,1.7e-05,1.0959,0.2937,1.7e-05,-1.2617,1.1574,8e-05,1.2617,1.1574,8e-05,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
意看,char,UP,3,3,1,7,0.4286,3,3,NEUTRAL,0.3739,0.2867,1.7e-05,1.0959,0.2937,1.7e-05,-1.2617,1.1574,8e-05,1.2617,1.1574,8e-05,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
到可以,char,UP,3,3,1,7,0.4286,3,3,NEUTRAL,0.3739,0.2867,1.7e-05,1.0959,0.2937,1.7e-05,-1.2617,1.1574,8e-05,1.2617,1.1574,8e-05,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
的过,char,UP,28,17,21,66,0.4242,28,21,DOWN,1.0755,2.4811,0.000143,0.2352,1.6672,0.000104,-1.261,0.0811,5e-06,1.261,2.4811,0.000143,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
，体重,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
会给我,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
激励,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
pres,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
和分,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
学（,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
#香港科技大学,hash,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
这样的生活,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
这样的生,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
过有,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
bgm,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
有相,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
想成为,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
哎，,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
可以。,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
以。,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
的第一个,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
用说,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
国旅游,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
上9点,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
这个年,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
年6,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
就变成,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
作很,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
有优,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
课堂上,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
通知，,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
生出,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
。感谢,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
制自己,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
制自,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
就是说，,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
接受自己,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
接受自,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
候你,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
时候你,char,UP,6,0,5,11,0.5455,6,5,DOWN,1.2477,2.2331,0.000125,-0.2635,5.4776,0.000533,0.4071,0.7111,4.1e-05,1.2477,5.4776,0.000533,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
在3,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
年大,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
很满意,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
找到自,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
找到自己,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
自己内心,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
己内心,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
过高,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
都算,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
来这个,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
在巴,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
，利,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
景、,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
社区,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
能快速,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
拒了,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
子还是,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
。最终,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
0年，,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
能没,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
个没有,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
基本的,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
提供了,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
副业,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
规划，,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
着吃,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
马桶,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
…好,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
term,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
记一,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
实习经,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
找到我,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
真，,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
师和,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
男朋友，,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
加起来,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
能体,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
）最,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
tive,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
理出,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
家人朋友,char,UP,6,1,4,11,0.5455,6,4,DOWN,1.2477,2.2331,0.000125,-1.1229,2.8894,0.000215,-0.2086,0.0416,2e-06,1.2477,2.8894,0.000215,ambiguous_or_review,需确认文本呈现帖主相对优势；普通喜欢、推荐、好看、日常体验不单独构成 UP。,0.0,0.0,0.0,True
